timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
01-01-2024 09:17,5,72,63.31575365,629,12,21,Rainy,14.75958178,54.66965795,0,Yellow
01-01-2024 09:18,1,462,43.08821703,767,68,47,Windy,33.52365483,70.36275159,0,Red
01-01-2024 09:19,4,79,49.36258694,301,3,2,Windy,23.02872264,77.0571463,0,Green
01-01-2024 09:20,1,856,45.77651553,680,91,22,Windy,34.93068012,70.01199817,0,Red
01-01-2024 09:21,1,157,64.43756893,835,77,20,Windy,23.12041876,83.99277123,0,Green
01-01-2024 09:22,5,416,71.77834394,597,71,40,Sunny,23.59841031,47.10954177,0,Green
01-01-2024 09:23,4,330,51.91334474,765,8,22,Sunny,19.79607532,84.03700393,0,Green
01-01-2024 09:24,4,177,67.36593165,476,34,3,Cloudy,17.75101047,37.85181156,0,Yellow
01-01-2024 09:25,4,278,37.80720092,106,20,20,Windy,16.28863883,69.57181914,0,Green
01-01-2024 09:26,3,160,52.48217661,98,57,36,Rainy,18.5855154,62.85783908,0,Red
01-01-2024 09:27,5,185,40.71379722,224,17,42,Cloudy,21.49627702,59.67815642,0,Yellow
01-01-2024 09:28,4,411,44.85205553,810,96,30,Windy,14.79979876,48.65472173,0,Yellow
01-01-2024 09:29,3,235,63.94483189,356,71,20,Sunny,15.6218773,60.22396472,0,Green
01-01-2024 09:30,2,705,72.89974894,273,80,25,Rainy,16.78861922,39.70640138,0,Yellow
01-01-2024 09:31,2,633,27.28972347,323,42,40,Cloudy,21.2314973,52.15925665,0,Green
01-01-2024 09:32,3,178,58.07835539,399,94,34,Rainy,26.32033417,35.92085505,0,Red
01-01-2024 09:33,3,925,54.92862845,149,97,37,Windy,31.40365376,64.31079599,0,Yellow
01-01-2024 09:34,5,310,27.10490235,615,5,23,Foggy,17.17829593,35.74607317,0,Yellow
01-01-2024 09:35,5,564,32.71365983,295,85,10,Rainy,14.59320851,39.62067863,0,Red
01-01-2024 09:36,2,498,38.66014968,718,77,40,Rainy,19.47118662,35.12800809,0,Red
01-01-2024 09:37,4,949,30.01586425,577,66,28,Sunny,32.35957691,52.8786384,0,Green
01-01-2024 09:38,2,153,34.62376895,202,11,46,Windy,10.24651821,80.51750727,0,Yellow
01-01-2024 09:39,4,532,36.05604793,287,99,2,Rainy,26.9467154,84.4137835,1,Red
01-01-2024 09:40,4,273,40.14042998,827,11,0,Windy,21.92900116,34.31336728,0,Yellow
01-01-2024 09:41,5,881,64.96342717,341,65,18,Sunny,14.02615537,68.07300845,0,Red
01-01-2024 09:42,1,923,54.31473223,531,1,45,Windy,18.02553816,71.06312548,0,Yellow
01-01-2024 09:43,1,915,79.17480032,631,14,48,Sunny,15.6237511,62.02619655,0,Red
01-01-2024 09:44,3,540,44.88414962,97,22,21,Sunny,31.9458042,70.01909169,0,Yellow
01-01-2024 09:45,5,522,65.23190443,803,28,13,Cloudy,22.0468346,44.02144293,0,Green
01-01-2024 09:46,4,59,72.28810528,358,80,48,Windy,24.07735695,59.37865271,0,Yellow
01-01-2024 09:47,1,454,60.73870958,693,95,13,Foggy,24.84219048,53.45255094,0,Green
01-01-2024 09:48,4,945,44.71188443,575,6,43,Cloudy,25.99042812,35.38247709,0,Green
01-01-2024 09:49,1,351,65.21567784,528,93,15,Sunny,22.38889226,67.53338638,0,Green
01-01-2024 09:50,1,280,32.22002827,257,27,32,Foggy,10.44683827,59.71291156,0,Yellow
01-01-2024 09:51,1,780,39.65312991,153,13,12,Rainy,18.36806717,46.51044161,0,Yellow
01-01-2024 09:52,5,972,52.80111531,211,43,37,Rainy,14.59683102,58.42111562,0,Green
01-01-2024 09:53,2,115,54.52456324,375,29,48,Cloudy,27.00357107,76.5178811,0,Red
01-01-2024 09:54,4,986,21.32848853,297,80,11,Foggy,11.41761628,78.09946577,0,Yellow
01-01-2024 09:55,5,161,76.70685133,37,31,37,Windy,24.09508478,68.97156772,0,Yellow
01-01-2024 09:56,5,62,61.79763627,543,69,38,Foggy,15.26579306,58.06487,0,Yellow
01-01-2024 09:57,5,442,49.74222501,199,87,32,Cloudy,33.72114596,64.54497835,0,Yellow
01-01-2024 09:58,5,549,75.98763406,142,5,32,Windy,18.38852355,53.10092228,0,Green
01-01-2024 09:59,5,981,46.34573392,265,26,28,Windy,18.13052978,37.59338058,0,Red
01-01-2024 10:00,3,647,78.82613422,753,81,4,Rainy,33.0846167,53.13723584,0,Red
01-01-2024 10:01,4,283,50.73708543,392,87,5,Foggy,20.43369801,61.81996536,0,Red
01-01-2024 10:02,5,651,26.8571462,70,23,30,Windy,34.07155835,65.93004088,0,Red
01-01-2024 10:03,4,363,65.88805835,90,33,15,Cloudy,10.6042588,86.14805856,1,Green
01-01-2024 10:04,3,615,60.7338635,499,39,30,Rainy,17.65861438,76.6400067,0,Yellow
01-01-2024 10:05,3,61,66.37920328,579,46,24,Windy,26.65482401,39.11955369,0,Yellow
01-01-2024 10:06,4,258,77.08652172,38,78,47,Foggy,32.27142411,40.4509324,0,Green
01-01-2024 10:07,1,63,66.58935816,793,74,45,Rainy,16.41013983,36.02968555,0,Yellow
01-01-2024 10:08,2,682,56.68019613,103,85,32,Foggy,33.2619398,74.29090363,0,Green
01-01-2024 10:09,1,467,71.43853414,174,23,12,Foggy,24.85303666,72.36733671,0,Red
01-01-2024 10:10,1,486,60.39478636,584,64,9,Foggy,30.02520608,89.1817741,0,Green
01-01-2024 10:11,1,426,44.48714341,638,17,23,Rainy,19.93018261,61.32140506,0,Yellow
01-01-2024 10:12,5,69,73.13718585,376,43,9,Windy,15.30450956,79.58489573,1,Yellow
01-01-2024 10:13,3,636,33.31402765,835,75,40,Sunny,32.78088539,64.58639152,0,Yellow
01-01-2024 10:14,1,961,62.87847649,666,56,30,Windy,33.32839671,82.44520275,0,Red
01-01-2024 10:15,3,804,72.8938073,462,27,12,Rainy,22.4393786,73.26126236,0,Green
01-01-2024 10:16,4,784,63.87899118,88,70,2,Sunny,10.1623754,68.5730409,0,Green
01-01-2024 10:17,2,119,61.83652514,542,22,49,Sunny,12.74457384,63.90736026,0,Yellow
01-01-2024 10:18,4,873,65.15829764,162,84,33,Sunny,24.32569901,73.37823147,0,Green
01-01-2024 10:19,4,260,47.9033149,211,33,48,Cloudy,10.59441756,55.17923056,0,Yellow
01-01-2024 10:20,5,150,72.45024093,406,10,27,Rainy,19.9227981,35.79459484,0,Green
01-01-2024 10:21,2,747,32.20618851,397,85,18,Cloudy,17.58424864,32.39916773,0,Red
01-01-2024 10:22,4,181,27.64318496,600,34,22,Sunny,27.85870689,58.7414239,0,Red
01-01-2024 10:23,4,672,37.13052681,554,92,44,Cloudy,11.38946682,65.95749493,0,Green
01-01-2024 10:24,2,430,51.89464381,712,41,31,Cloudy,22.21828172,34.73094183,0,Red
01-01-2024 10:25,2,181,50.63370772,312,27,12,Rainy,24.47785675,47.21421293,0,Red
01-01-2024 10:26,4,69,69.23592546,28,81,32,Foggy,25.4322769,49.32193236,0,Red
01-01-2024 10:27,2,955,44.27411938,290,77,33,Cloudy,20.1289418,63.76773211,0,Yellow
01-01-2024 10:28,4,585,49.06066558,406,81,32,Cloudy,17.60919459,46.70894736,0,Green
01-01-2024 10:29,4,276,20.802061,112,91,4,Sunny,27.06232584,35.73891597,0,Green
01-01-2024 10:30,5,203,44.58435419,548,23,2,Sunny,31.1892262,39.89140446,0,Yellow
01-01-2024 10:31,1,854,58.86645398,173,7,6,Sunny,27.34044094,40.4368681,0,Yellow
01-01-2024 10:32,4,791,20.93049984,424,52,23,Windy,33.30255914,80.56169665,0,Red
01-01-2024 10:33,3,518,36.85291791,859,71,21,Cloudy,27.93158813,47.05918122,0,Green
01-01-2024 10:34,1,871,32.47738156,168,3,44,Sunny,29.11546835,72.88150403,0,Yellow
01-01-2024 10:35,1,920,22.51912573,286,90,22,Rainy,14.19757992,64.07032478,0,Red
01-01-2024 10:36,1,454,48.75560539,441,99,29,Windy,20.48849111,88.62232522,0,Green
01-01-2024 10:37,5,251,30.90339759,859,4,17,Foggy,22.12638327,46.36936013,0,Red
01-01-2024 10:38,4,87,64.58489238,637,96,31,Cloudy,16.40732906,39.50238123,0,Green
01-01-2024 10:39,5,991,70.87567303,491,48,6,Cloudy,23.21349651,33.12227026,0,Red
01-01-2024 10:40,4,821,52.73511096,566,97,32,Rainy,17.26979861,44.45757974,1,Green
01-01-2024 10:41,5,237,78.90244055,650,29,4,Foggy,27.18755232,71.04425318,0,Green
01-01-2024 10:42,5,106,47.02871429,545,71,48,Foggy,21.75721192,35.11549348,0,Green
01-01-2024 10:43,3,990,50.80209261,522,62,27,Windy,21.47017386,44.68211071,0,Green
01-01-2024 10:44,5,69,79.35306524,33,46,7,Cloudy,34.59106328,81.31850209,0,Red
01-01-2024 10:45,2,322,33.89290616,797,25,14,Sunny,19.81112121,64.97717696,0,Yellow
01-01-2024 10:46,3,168,76.55275638,671,56,3,Rainy,19.05738581,34.17129242,1,Green
01-01-2024 10:47,5,632,22.57025331,825,36,33,Rainy,17.96510928,32.86098865,0,Green
01-01-2024 10:48,1,565,46.78321342,383,97,4,Rainy,32.36873052,33.66737252,0,Green
01-01-2024 10:49,2,270,24.20021073,138,6,32,Rainy,22.41809565,86.51250301,0,Green
01-01-2024 10:50,2,575,63.75408457,257,39,4,Sunny,25.00036194,80.99228571,0,Red
01-01-2024 10:51,2,564,56.50453615,565,91,37,Sunny,14.52046198,80.69640252,0,Yellow
01-01-2024 10:52,3,777,62.39805581,188,38,33,Windy,23.523559,85.45300573,0,Yellow
01-01-2024 10:53,5,790,42.468824,541,61,25,Cloudy,16.86620482,60.31532342,0,Yellow
01-01-2024 10:54,5,385,42.16891604,653,91,0,Sunny,28.26592303,44.84068027,0,Red
01-01-2024 10:55,1,747,22.71915674,676,77,3,Windy,30.81320872,54.08088025,0,Yellow
01-01-2024 10:56,1,104,40.99669637,754,52,38,Foggy,27.8702673,73.13184437,0,Red
01-01-2024 10:57,2,549,75.75730414,788,3,25,Cloudy,28.25610416,82.56197229,1,Red
01-01-2024 10:58,1,949,42.75359223,799,81,32,Sunny,22.8118676,56.1054556,0,Green
01-01-2024 10:59,3,937,69.88206237,890,24,32,Foggy,27.80295141,62.12285732,0,Red
01-01-2024 11:00,5,815,70.53953028,535,6,7,Windy,20.56717339,85.9069796,0,Yellow
01-01-2024 11:01,2,585,42.39446938,416,27,19,Sunny,26.28722884,36.44991823,0,Yellow
01-01-2024 11:02,1,211,57.91932082,885,68,15,Sunny,16.47598025,81.73795302,0,Yellow
01-01-2024 11:03,3,719,25.72229614,125,66,20,Foggy,11.74392531,39.55844894,0,Green
01-01-2024 11:04,3,643,26.22071484,104,94,44,Sunny,20.3368316,59.03168102,0,Green
01-01-2024 11:05,1,964,22.91945982,233,19,25,Rainy,21.54445389,43.10538772,0,Green
01-01-2024 11:06,5,208,54.8609056,140,82,22,Sunny,16.41017895,66.17685784,0,Red
01-01-2024 11:07,1,237,45.56425866,151,10,17,Cloudy,28.19273796,63.5144053,0,Yellow
01-01-2024 11:08,2,109,52.8819414,869,66,30,Foggy,11.83876197,52.80044185,0,Red
01-01-2024 11:09,1,964,51.26439143,216,86,41,Cloudy,15.56870811,81.79821089,0,Red
01-01-2024 11:10,3,866,41.01217947,38,6,11,Windy,28.71411796,69.58879922,0,Yellow
01-01-2024 11:11,1,368,60.64840489,661,22,0,Cloudy,20.92810684,73.2723075,0,Green
01-01-2024 11:12,5,927,65.51011285,31,60,41,Rainy,27.6320906,39.03958429,0,Yellow
01-01-2024 11:13,4,260,20.87769553,100,70,8,Rainy,24.18714694,82.98994068,0,Red
01-01-2024 11:14,1,455,32.43453799,349,33,2,Cloudy,33.76781875,40.02240982,0,Red
01-01-2024 11:15,5,713,62.79415209,885,18,25,Windy,24.94489582,43.36709785,0,Green
01-01-2024 11:16,5,158,43.19721036,793,57,8,Sunny,10.37172436,37.68330831,0,Red
01-01-2024 11:17,3,125,59.74903682,411,8,41,Rainy,18.82193376,56.42155248,0,Red
01-01-2024 11:18,5,591,40.81775958,656,47,15,Cloudy,13.57651706,83.26255391,0,Yellow
01-01-2024 11:19,5,363,43.44530914,326,81,23,Cloudy,33.11584194,45.14685118,0,Green
01-01-2024 11:20,5,166,29.52073242,286,40,49,Cloudy,12.60031136,52.42520523,0,Yellow
01-01-2024 11:21,5,976,35.49386118,466,47,13,Sunny,19.69266658,80.7639852,0,Yellow
01-01-2024 11:22,2,917,56.32470545,460,44,2,Foggy,15.65247984,67.06891679,0,Yellow
01-01-2024 11:23,2,753,45.98978668,671,24,33,Windy,31.16804976,75.09698362,0,Red
01-01-2024 11:24,3,68,66.45816098,860,77,32,Foggy,17.71416244,42.84000297,0,Red
01-01-2024 11:25,1,481,71.1550973,21,24,49,Windy,34.79733708,72.9893918,1,Green
01-01-2024 11:26,5,734,52.49878509,539,18,23,Windy,10.96541514,43.65663472,0,Red
01-01-2024 11:27,1,789,65.49603752,781,38,8,Cloudy,13.20691931,89.23883893,0,Green
01-01-2024 11:28,1,399,38.41427079,670,78,12,Rainy,15.61596941,63.59316937,0,Yellow
01-01-2024 11:29,3,232,44.89827292,655,79,1,Cloudy,30.27765101,71.73835548,0,Yellow
01-01-2024 11:30,5,162,62.76666057,328,26,6,Sunny,31.96293023,37.10409505,0,Red
01-01-2024 11:31,5,232,43.17271957,759,73,47,Windy,11.78628452,45.0393588,0,Red
01-01-2024 11:32,4,530,55.31029611,541,62,20,Rainy,10.81150354,38.38443957,0,Green
01-01-2024 11:33,1,195,31.12236674,488,67,18,Windy,28.61392143,53.41024292,0,Red
01-01-2024 11:34,1,880,55.9862789,231,18,24,Windy,13.33380017,47.04815185,0,Red
01-01-2024 11:35,2,677,71.69082243,131,27,46,Cloudy,13.32496468,73.97533558,0,Red
01-01-2024 11:36,4,162,72.11837839,27,84,21,Rainy,10.55916336,36.52253878,0,Yellow
01-01-2024 11:37,2,812,63.46066438,823,77,10,Rainy,11.24519694,75.12356211,0,Red
01-01-2024 11:38,2,525,64.74520274,496,32,32,Windy,16.59188646,32.74228948,0,Red
01-01-2024 11:39,2,812,53.47564671,893,9,31,Rainy,11.62513724,42.12107024,0,Yellow
01-01-2024 11:40,3,352,55.08008541,479,82,20,Rainy,19.22197729,77.51789952,0,Yellow
01-01-2024 11:41,3,874,28.01903488,272,29,38,Cloudy,30.81937578,74.56659847,0,Yellow
01-01-2024 11:42,2,167,46.63155131,545,21,19,Foggy,18.15800643,58.57956684,0,Yellow
01-01-2024 11:43,4,862,47.04657703,771,2,7,Sunny,28.19585406,32.9989629,0,Red
01-01-2024 11:44,1,210,77.50987014,457,81,41,Foggy,12.34774912,66.5936245,0,Red
01-01-2024 11:45,4,450,45.86521176,773,74,36,Rainy,26.48437969,54.40344624,1,Red
01-01-2024 11:46,5,247,52.96055869,873,47,8,Windy,17.91867958,48.99168901,0,Green
01-01-2024 11:47,3,309,51.99508396,680,1,24,Sunny,28.74382197,68.42463821,0,Yellow
01-01-2024 11:48,1,709,58.20570302,255,75,24,Sunny,13.40630035,56.19687373,0,Red
01-01-2024 11:49,1,801,64.89396988,325,53,32,Windy,32.44708444,35.54526603,0,Red
01-01-2024 11:50,5,96,33.50251257,497,5,1,Sunny,16.06443007,84.95702823,1,Red
01-01-2024 11:51,5,448,51.72346515,698,39,18,Windy,18.82844483,76.70958597,0,Yellow
01-01-2024 11:52,2,759,69.55506244,39,92,45,Sunny,33.75451777,33.38269148,0,Yellow
01-01-2024 11:53,3,608,47.78688283,235,93,19,Foggy,24.46205899,61.50383221,1,Yellow
01-01-2024 11:54,3,127,36.70745278,874,1,41,Sunny,19.14428797,35.00265377,0,Red
01-01-2024 11:55,4,173,59.28254452,154,72,40,Cloudy,33.74005368,80.23739154,0,Yellow
01-01-2024 11:56,2,124,69.42604375,148,1,41,Windy,18.22693542,66.78083766,1,Red
01-01-2024 11:57,2,920,23.78841758,429,92,28,Sunny,12.37176782,40.34694801,0,Green
01-01-2024 11:58,2,186,66.607429,441,96,5,Windy,34.9212222,31.24448057,0,Yellow
01-01-2024 11:59,2,651,69.29887598,313,73,16,Cloudy,16.69612301,31.89486073,0,Yellow
01-01-2024 12:00,3,449,47.69137566,265,97,24,Sunny,31.28144622,60.44192832,0,Red
01-01-2024 12:01,3,886,78.99833941,720,54,37,Sunny,14.13851987,74.06240872,0,Yellow
01-01-2024 12:02,2,554,67.20250044,575,71,3,Cloudy,28.28384929,37.25042708,0,Yellow
01-01-2024 12:03,4,549,66.41975389,105,59,29,Cloudy,23.11123486,43.27704395,0,Red
01-01-2024 12:04,1,622,64.87031446,575,96,19,Cloudy,34.52266396,49.63559671,0,Red
01-01-2024 12:05,1,187,29.03648619,861,5,2,Windy,23.8207589,43.08460692,0,Red
01-01-2024 12:06,4,99,33.03385319,394,18,22,Cloudy,10.6253788,53.48019376,0,Green
01-01-2024 12:07,2,820,47.83940789,465,95,17,Windy,25.09694974,63.57690035,1,Red
01-01-2024 12:08,3,668,35.840261,397,26,25,Foggy,13.63291141,71.09620489,0,Yellow
01-01-2024 12:09,1,674,44.91445834,409,0,35,Sunny,29.96352288,87.82651093,0,Green
01-01-2024 12:10,5,911,73.3078466,676,32,7,Sunny,31.41420491,85.85062018,0,Red
01-01-2024 12:11,5,303,69.45961351,70,39,16,Rainy,22.05233797,64.20761849,0,Green
01-01-2024 12:12,4,679,57.80239271,261,31,30,Foggy,29.58053643,74.04900339,0,Green
01-01-2024 12:13,2,759,71.48722366,313,68,36,Cloudy,13.62776839,87.05233228,0,Yellow
01-01-2024 12:14,1,898,67.02634334,582,16,44,Cloudy,22.30195466,35.00831667,0,Green
01-01-2024 12:15,2,926,45.73909591,285,7,32,Foggy,19.84860662,30.33808559,0,Red
01-01-2024 12:16,1,612,32.06390912,139,56,26,Cloudy,25.28293468,31.78798582,0,Green
01-01-2024 12:17,4,806,50.8520624,731,41,44,Rainy,11.11192972,63.80096174,0,Green
01-01-2024 12:18,4,964,64.17373295,267,97,3,Windy,28.80307096,75.77000552,0,Yellow
01-01-2024 12:19,5,475,46.18517592,89,8,21,Sunny,11.97823224,52.02449704,0,Yellow
01-01-2024 12:20,2,596,60.00631459,872,86,25,Foggy,26.41178794,62.71435048,0,Red
01-01-2024 12:21,5,351,25.65964558,76,34,31,Sunny,10.46143064,60.98197911,0,Yellow
01-01-2024 12:22,2,971,64.88028418,401,70,23,Windy,30.79720159,35.6862535,0,Red
01-01-2024 12:23,5,630,68.76281719,58,78,45,Foggy,14.36749076,49.29529585,1,Red
01-01-2024 12:24,3,398,62.41027135,820,52,34,Windy,22.8874369,31.16610931,0,Yellow
01-01-2024 12:25,3,881,78.03581525,462,53,36,Cloudy,16.53732259,36.64234133,0,Green
01-01-2024 12:26,3,982,69.59912345,37,83,31,Cloudy,28.06618005,78.71149337,0,Yellow
01-01-2024 12:27,3,98,74.18562367,751,24,6,Cloudy,18.0337775,79.76480983,0,Green
01-01-2024 12:28,1,966,76.01426501,844,66,32,Windy,28.11522984,78.1167792,0,Green
01-01-2024 12:29,3,123,68.08087951,775,61,30,Windy,17.12178017,73.60911846,0,Red
01-01-2024 12:30,4,753,60.45553052,371,54,11,Windy,28.81182727,77.59877078,0,Red
01-01-2024 12:31,4,310,20.34311488,835,45,10,Sunny,10.76513741,70.25894048,0,Yellow
01-01-2024 12:32,1,405,47.94954519,317,23,23,Windy,17.08278338,70.19000033,0,Green
01-01-2024 12:33,3,631,54.26973792,302,97,7,Cloudy,22.46583766,70.04170785,0,Yellow
01-01-2024 12:34,3,651,38.24181635,605,45,31,Rainy,11.12648955,60.84256738,0,Red
01-01-2024 12:35,3,309,39.08626681,129,21,37,Windy,14.65085153,51.80083401,0,Green
01-01-2024 12:36,5,687,77.66956494,199,10,21,Rainy,33.36342454,73.81171597,0,Yellow
01-01-2024 12:37,2,792,73.50265191,563,47,33,Cloudy,34.42085663,47.91876082,0,Yellow
01-01-2024 12:38,5,344,70.95074033,765,7,18,Windy,28.49374868,62.57412789,0,Red
01-01-2024 12:39,2,980,44.3607081,813,38,19,Sunny,16.30500127,56.00133721,0,Red
01-01-2024 12:40,3,690,20.82191302,44,34,13,Sunny,16.51293614,46.59733663,1,Red
01-01-2024 12:41,3,841,24.81333479,862,48,32,Rainy,26.14475894,88.48139523,0,Red
01-01-2024 12:42,5,362,38.73178209,810,45,9,Sunny,12.93999041,45.52509871,0,Yellow
01-01-2024 12:43,5,661,20.94457478,757,37,15,Sunny,33.70773451,48.55758382,0,Red
01-01-2024 12:44,2,887,21.02898691,76,7,3,Sunny,15.62032249,39.69525011,0,Red
01-01-2024 12:45,4,858,74.9961981,199,53,26,Cloudy,34.99089064,79.37883752,0,Yellow
01-01-2024 12:46,2,231,62.36951013,251,36,27,Sunny,22.39334488,65.19536403,0,Yellow
01-01-2024 12:47,5,735,38.5373594,362,90,42,Foggy,29.28574972,66.78235539,0,Green
01-01-2024 12:48,5,877,27.95867466,496,91,15,Windy,10.05460236,79.23368471,0,Yellow
01-01-2024 12:49,1,413,50.69814307,818,39,32,Sunny,32.21866012,50.57517952,0,Green
01-01-2024 12:50,5,237,20.32076965,595,33,47,Sunny,16.75005112,41.61800552,1,Red
01-01-2024 12:51,1,618,76.30482463,474,95,18,Sunny,26.69841861,41.90432184,0,Green
01-01-2024 12:52,4,592,44.88890716,251,78,20,Foggy,30.15888202,73.95718929,0,Green
01-01-2024 12:53,2,645,44.14009731,308,16,21,Sunny,14.10369351,66.84690927,0,Red
01-01-2024 12:54,2,713,43.43561645,232,32,8,Sunny,21.06273703,42.38033271,0,Red
01-01-2024 12:55,1,597,24.15969982,277,46,8,Windy,22.34589852,38.70392368,1,Red
01-01-2024 12:56,2,774,58.29933439,549,51,8,Foggy,17.80298663,37.24123831,1,Green
01-01-2024 12:57,5,975,63.98021718,706,79,26,Foggy,22.04389574,67.66791886,0,Yellow
01-01-2024 12:58,3,457,60.56752386,248,92,16,Sunny,17.93864144,30.00711869,0,Yellow
01-01-2024 12:59,1,925,28.3061296,245,8,43,Foggy,19.01869363,31.09916056,0,Yellow
01-01-2024 13:00,2,667,54.73041008,615,32,44,Rainy,26.73327947,53.37318814,0,Red
01-01-2024 13:01,1,463,54.16906905,822,59,7,Foggy,25.81483171,71.48099186,0,Red
01-01-2024 13:02,1,391,72.10464728,454,92,15,Foggy,15.80664314,71.70236259,0,Yellow
01-01-2024 13:03,3,269,42.7476595,777,76,17,Foggy,32.43707212,55.80709642,0,Red
01-01-2024 13:04,5,952,42.28915662,421,20,32,Cloudy,31.56971364,71.4644164,0,Green
01-01-2024 13:05,1,212,57.11162352,641,57,0,Cloudy,22.72708267,61.26577077,0,Green
01-01-2024 13:06,2,269,57.98435921,785,84,11,Cloudy,20.83126857,88.61588501,0,Red
01-01-2024 13:07,4,319,48.15711364,107,68,5,Foggy,19.42139957,39.74761283,0,Yellow
01-01-2024 13:08,1,681,46.58356174,603,9,40,Rainy,27.68169797,66.04003606,0,Yellow
01-01-2024 13:09,1,955,49.64886024,561,5,4,Foggy,26.79165143,59.47432656,0,Green
01-01-2024 13:10,3,897,71.66271797,703,12,15,Sunny,14.90451517,41.66798068,0,Red
01-01-2024 13:11,5,449,47.67001408,328,64,17,Rainy,26.78645078,74.99942593,0,Yellow
01-01-2024 13:12,4,231,76.39590752,362,19,48,Cloudy,16.31077985,46.5304812,1,Yellow
01-01-2024 13:13,2,667,50.24022582,455,56,17,Windy,10.46395841,52.90258915,0,Red
01-01-2024 13:14,4,778,76.95204159,196,45,0,Rainy,27.48021694,52.48983418,0,Red
01-01-2024 13:15,2,254,69.96991411,158,7,18,Cloudy,26.11984006,44.65226839,0,Yellow
01-01-2024 13:16,5,631,41.74587936,213,9,7,Rainy,20.27023156,55.8423199,0,Red
01-01-2024 13:17,2,605,71.81848528,205,72,2,Rainy,23.1421514,58.40075286,0,Red
01-01-2024 13:18,3,890,26.60379705,237,66,24,Foggy,33.67922979,74.65330037,0,Red
01-01-2024 13:19,3,862,75.50283052,183,10,4,Sunny,24.88000452,75.90411446,0,Yellow
01-01-2024 13:20,3,277,57.8986109,180,11,39,Windy,26.44709838,39.5133581,0,Green
01-01-2024 13:21,3,745,23.26344491,544,9,18,Cloudy,11.59778302,65.56633796,0,Red
01-01-2024 13:22,4,668,58.65540342,827,24,17,Rainy,14.14986152,83.7718679,0,Yellow
01-01-2024 13:23,5,645,78.45485925,620,48,49,Windy,17.52380691,36.52719653,0,Green
01-01-2024 13:24,2,899,24.18803928,855,48,30,Rainy,23.48448295,58.37484267,0,Yellow
01-01-2024 13:25,2,299,53.28126259,61,88,32,Sunny,29.4147724,75.02118734,0,Yellow
01-01-2024 13:26,3,924,64.86766099,229,10,46,Windy,18.03102194,66.68948006,0,Yellow
01-01-2024 13:27,3,490,68.6155152,760,61,17,Cloudy,18.90956076,36.0351394,0,Green
01-01-2024 13:28,1,582,44.82964792,881,35,38,Rainy,16.40377213,53.79636752,0,Yellow
01-01-2024 13:29,5,245,32.24999355,294,38,15,Sunny,16.36523323,60.43436989,1,Green
01-01-2024 13:30,4,739,22.54053673,298,52,15,Windy,33.72159615,89.7507361,0,Red
01-01-2024 13:31,2,978,54.78356943,270,89,46,Rainy,25.88642949,40.71647456,0,Green
01-01-2024 13:32,1,568,47.17466422,329,77,37,Rainy,13.89753109,88.94542603,0,Yellow
01-01-2024 13:33,1,119,76.92466371,739,55,40,Cloudy,28.05621445,52.56898705,0,Green
01-01-2024 13:34,2,688,23.63629446,852,0,6,Sunny,28.05052858,42.01922916,0,Yellow
01-01-2024 13:35,4,448,61.12372061,159,55,13,Foggy,26.6617549,54.84654493,0,Red
01-01-2024 13:36,1,721,21.49797333,811,3,42,Rainy,13.36801113,66.83970744,0,Green
01-01-2024 13:37,1,809,30.2860506,565,29,47,Windy,20.19978709,42.80984363,0,Red
01-01-2024 13:38,5,252,47.21474,840,11,24,Cloudy,12.66890826,47.486345,0,Green
01-01-2024 13:39,4,197,47.29234657,549,34,31,Cloudy,30.4155126,81.2727901,0,Yellow
01-01-2024 13:40,1,521,61.14203258,76,76,37,Rainy,26.37930358,89.9405677,0,Green
01-01-2024 13:41,4,704,74.61278209,131,51,21,Rainy,22.68009842,49.09036149,0,Red
01-01-2024 13:42,2,993,58.34192953,24,30,15,Rainy,18.57538691,38.93140824,0,Green
01-01-2024 13:43,3,248,77.21210587,429,86,28,Foggy,14.60623686,77.5902492,0,Red
01-01-2024 13:44,1,966,72.89693839,433,67,15,Rainy,12.66118972,66.02734124,0,Red
01-01-2024 13:45,5,475,55.06998773,201,51,11,Sunny,34.23101519,36.0240686,0,Yellow
01-01-2024 13:46,2,715,70.02751706,32,79,16,Windy,14.99121605,86.80628889,0,Green
01-01-2024 13:47,4,541,58.55465662,358,6,36,Rainy,11.49686567,34.6829717,0,Red
01-01-2024 13:48,2,937,24.71346986,816,21,26,Foggy,34.0416693,67.5213841,0,Yellow
01-01-2024 13:49,1,945,64.4338834,278,92,24,Windy,23.72379353,55.43623535,0,Yellow
01-01-2024 13:50,4,191,25.69450648,109,74,12,Cloudy,29.91641837,63.39743509,0,Yellow
01-01-2024 13:51,3,362,55.64496683,635,55,7,Rainy,11.09414618,42.79285174,0,Red
01-01-2024 13:52,2,214,62.15841235,717,96,4,Windy,24.17364644,71.28662396,0,Green
01-01-2024 13:53,1,363,23.99165649,269,57,11,Cloudy,19.9552491,87.58318135,0,Red
01-01-2024 13:54,5,70,33.84767924,274,92,40,Foggy,29.29911086,57.50555244,0,Yellow
01-01-2024 13:55,4,131,74.94033394,607,63,2,Sunny,10.96064114,61.37749665,0,Red
01-01-2024 13:56,2,630,56.97886953,127,11,34,Rainy,20.04226421,44.38870023,0,Red
